CLASE_VIV,SEXO,EDAD,ENT_PAIS_NAC,DHSERSAL1,RELIGION,HLENGUA,HESPANOL,ASISTEN,NIVACAD,SITUA_CONYUGAL,HIJOS_NAC_VIVOS,ZIP_CODE
1,1,8,15,1,1,1,1,2,3,2,24,1769
3,2,29,4,2,1,2,2,1,9,3,24,713
1,2,7,2,3,1,1,1,2,2,2,24,5262
1,1,55,25,8,24,1,1,1,7,5,4,7
1,1,3,20,2,1,3,1,3,10,2,24,1762
1,2,37,1,1,1,1,1,1,7,7,24,17303
1,2,71,36,1,1,1,1,1,7,6,24,1500
1,1,9,2,2,3,1,1,2,3,2,24,5261
3,1,51,7,2,1,1,1,1,1,8,4,410
1,1,39,7,1,1,1,1,2,4,6,4,991
4,1,5,30,2,3,1,1,1,9,2,24,5260
1,2,31,28,1,1,1,1,1,7,1,24,1040
1,1,16,12,2,1,1,1,1,3,3,1,268
4,1,77,7,1,1,1,1,1,3,4,12,317
1,1,7,14,5,3,1,1,2,2,2,24,675
1,1,87,14,3,5,1,1,1,3,4,1,932
4,1,43,7,2,2,1,1,1,8,6,1,394
1,1,9,17,2,1,1,1,2,2,2,24,5259
7,2,13,23,6,19,4,1,4,11,10,24,17302
3,1,4,11,3,1,1,1,1,9,2,24,6206
1,1,97,8,2,1,1,1,1,4,4,3,2046
1,2,3,2,2,1,3,1,3,10,2,24,6205
1,1,27,1,1,1,1,1,1,8,3,2,6204
1,2,31,19,5,1,1,1,1,4,7,24,230
1,2,49,29,3,1,1,1,1,3,5,24,1049
1,2,36,7,2,1,1,1,1,7,1,24,323
1,2,21,15,1,1,1,1,1,4,3,24,1637
1,2,15,6,2,1,1,1,2,7,3,24,2405
1,1,10,8,1,3,1,1,2,3,2,24,2213
1,2,50,19,2,1,2,2,1,3,6,24,176
6,2,14,29,1,1,1,1,2,3,3,24,895
4,1,68,14,8,1,1,1,1,7,4,1,785
1,2,41,10,2,1,1,1,1,7,6,24,17337
3,1,57,4,2,1,1,1,1,3,1,5,781
1,2,3,4,3,1,3,1,3,10,2,24,1063
1,1,45,28,3,1,1,1,1,8,7,3,1246
3,1,26,2,3,1,1,1,1,7,1,3,3431
1,2,43,4,3,1,1,1,1,8,1,24,713
1,2,26,29,1,3,1,1,1,7,3,24,1395
1,2,35,4,3,1,1,1,1,3,1,24,614
1,2,9,21,3,5,1,1,2,3,2,24,1743
1,2,28,2,1,1,1,1,1,8,3,24,17336
1,1,11,7,3,1,1,1,1,3,2,24,1184
3,1,5,19,2,1,1,1,2,2,2,24,644
1,2,24,28,1,3,1,1,2,4,3,24,949
1,1,54,20,1,1,1,1,1,4,7,4,1359
3,1,21,7,1,1,1,1,2,4,3,1,668
1,2,33,11,1,1,1,1,1,7,7,24,6203
1,1,63,6,1,1,1,1,1,6,6,3,2819
1,2,13,30,1,1,1,1,1,9,3,24,2988
4,2,9,7,2,3,1,1,2,3,2,24,878
1,2,49,5,5,1,1,1,1,13,1,24,6202
1,2,39,8,1,1,1,1,1,8,6,24,2075
3,2,13,7,2,1,1,1,2,3,3,24,354
1,1,22,14,3,1,2,2,1,8,1,2,812
1,1,34,7,5,1,1,1,2,8,7,2,846
1,1,42,7,2,1,1,1,1,4,6,2,465
1,2,52,4,2,8,1,1,1,3,7,24,651
1,2,7,7,3,1,1,1,2,2,2,24,778
1,2,39,7,2,1,1,1,1,4,8,24,265
1,2,79,27,3,1,1,1,1,3,6,24,1221
6,1,59,14,1,2,1,1,1,4,5,4,685
1,2,22,19,2,1,1,1,1,8,6,24,885
1,2,20,16,2,2,2,2,2,4,3,24,56
1,2,19,14,3,1,2,2,2,8,3,24,693
3,1,11,25,3,6,1,1,2,3,2,24,567
1,2,60,17,3,1,1,1,1,9,3,24,5269
3,1,1,7,3,3,3,1,3,10,2,24,643
3,2,22,7,1,1,1,1,1,8,3,24,193
1,1,51,4,3,1,1,1,1,7,5,6,763
1,1,60,28,2,1,1,1,1,9,6,6,1158
3,2,27,29,3,1,1,1,1,7,1,24,1699
1,2,9,24,1,1,1,1,2,3,2,24,1970
1,1,79,17,1,1,1,1,1,3,4,1,6201
1,2,2,25,3,5,3,1,3,10,2,24,60
1,1,28,14,1,1,1,1,1,8,3,1,1065
1,2,25,2,8,1,1,1,2,8,3,24,3563
1,2,39,4,3,1,1,1,1,7,1,24,1013
1,2,30,15,1,1,1,1,1,4,3,24,2409
1,1,3,9,1,3,3,1,3,10,2,24,1148
3,2,48,2,1,1,1,1,1,6,6,24,17335
1,1,34,26,3,5,1,1,1,3,1,3,6200
1,1,8,1,3,1,1,1,2,3,2,24,17334
1,1,11,2,1,1,1,1,2,3,2,24,6222
1,2,47,11,1,7,1,1,1,7,7,24,6189
4,2,55,2,1,1,1,1,1,3,6,24,17371
3,2,27,29,1,1,1,1,1,3,3,24,1173
1,1,2,19,3,1,3,1,3,10,2,24,307
1,2,11,8,1,1,1,1,2,3,2,24,1633
2,1,21,7,5,3,1,1,2,4,3,1,381
1,1,53,8,2,1,1,1,1,9,9,7,2156
1,1,57,17,3,8,1,1,1,4,6,4,6188
1,2,2,12,3,1,3,1,3,10,2,24,1137
1,2,22,15,1,17,1,1,1,4,3,24,1827
1,1,31,24,3,1,1,1,1,7,1,3,1683
1,1,57,26,1,1,1,1,1,8,6,3,17370
1,2,57,5,5,1,1,1,1,3,1,24,6187
3,1,59,7,3,8,1,1,1,7,1,5,778
1,1,36,16,2,3,1,1,1,7,1,3,56
1,1,31,30,3,1,1,1,1,7,1,3,6186
1,2,73,28,2,1,1,1,1,3,1,24,1320
1,1,11,7,2,1,1,1,2,3,2,24,668
1,1,51,25,5,2,1,1,1,8,4,5,567
3,1,8,7,7,1,1,1,2,2,2,24,144
6,1,59,7,3,1,1,1,1,9,4,3,374
1,1,50,14,3,1,1,1,1,3,1,9,865
1,1,36,15,1,2,1,1,1,6,6,4,2498
4,1,56,7,1,2,1,1,1,8,3,1,861
1,1,9,24,3,17,1,1,2,3,2,24,1427
1,2,56,4,3,1,2,2,1,3,6,24,147
1,2,45,8,1,1,1,1,1,8,6,24,1653
1,2,27,2,2,1,1,1,1,7,3,24,3084
1,1,8,29,3,1,1,1,2,2,2,24,1483
1,1,51,7,1,1,1,1,1,4,7,3,189
1,2,28,28,1,3,1,1,1,4,3,24,635
1,2,4,3,3,1,1,1,1,9,2,24,629
1,2,3,22,2,1,3,1,3,10,2,24,485
1,1,46,24,1,1,1,1,1,12,6,5,1481
1,2,27,24,9,1,1,1,1,4,7,24,1864
1,2,68,2,3,24,2,2,1,3,6,24,17369
6,2,3,7,1,19,3,1,3,10,2,24,992
1,2,43,16,3,1,2,2,1,3,1,24,42
1,1,46,4,7,1,1,1,1,12,6,2,651
1,1,14,5,1,6,1,1,2,7,3,1,17368
1,1,59,12,2,1,1,1,1,3,6,4,108
1,1,23,25,3,3,1,1,1,7,7,2,376
1,2,18,15,1,1,1,1,1,7,3,24,1564
1,2,71,17,1,1,1,1,1,8,9,24,3083
1,2,86,27,3,1,1,1,1,3,6,24,1285
1,2,30,17,2,1,1,1,1,4,3,24,6185
1,1,64,15,1,17,1,1,1,4,6,5,1733
4,1,34,7,1,1,1,1,2,8,3,2,521
1,1,14,30,1,1,1,1,2,7,3,1,5295
1,1,11,36,1,3,1,1,2,3,2,24,1232
1,2,30,1,2,19,1,1,1,13,3,24,6184
3,1,61,14,5,1,1,1,1,3,7,6,794
1,2,48,7,9,3,1,1,1,8,6,24,604
3,1,29,4,1,1,1,1,1,13,3,1,726
1,1,69,4,5,1,1,1,1,1,6,4,149
1,1,69,7,1,1,1,1,1,8,6,3,622
3,1,27,19,3,1,1,1,1,8,1,3,706
1,2,41,36,1,1,1,1,1,4,6,24,1415
3,2,11,7,2,1,1,1,2,3,2,24,459
1,1,57,1,1,1,1,1,1,7,3,1,17468
3,2,25,7,7,1,1,1,1,4,3,24,381
1,2,26,17,3,1,1,1,1,7,3,24,17467
1,1,14,4,3,1,1,1,2,7,3,1,365
1,1,41,29,1,1,1,1,1,7,6,4,1857
3,1,71,7,1,1,1,1,1,7,4,5,424
1,1,14,42,2,1,1,1,1,9,3,1,17466
1,2,15,13,2,7,1,1,2,7,3,24,5284
1,1,37,35,3,7,1,1,1,7,5,1,17465
1,1,60,1,2,1,1,1,1,15,6,5,10109
3,2,32,8,2,1,1,1,1,7,3,24,2085
1,2,14,9,5,1,1,1,2,7,3,24,1264
4,1,59,21,1,6,2,2,1,7,3,4,1518
1,2,22,11,3,1,1,1,2,4,3,24,5315
1,1,2,8,1,1,3,1,3,10,2,24,1574
3,2,16,2,1,1,1,1,2,7,3,24,6134
1,1,64,10,1,1,1,1,1,4,5,3,6133
1,1,48,16,3,1,1,1,1,3,7,3,195
1,2,19,14,2,2,1,1,1,7,3,24,427
3,2,40,10,3,1,1,1,1,8,1,24,7447
1,1,32,4,4,2,1,1,1,4,6,1,203
1,2,18,19,1,1,1,1,2,8,3,24,132
1,1,65,2,1,1,1,1,1,7,6,3,6160
3,2,10,15,2,1,1,1,2,3,2,24,1645
1,1,57,21,1,1,1,1,1,3,7,1,1760
1,1,12,16,3,1,2,2,2,3,2,24,105
4,2,29,14,1,2,1,1,1,4,3,24,670
1,1,2,16,3,3,3,1,3,10,2,24,35
3,2,87,5,1,1,1,1,1,9,1,24,6159
1,2,13,6,9,2,1,1,2,3,3,24,2414
1,2,27,9,3,1,1,1,1,4,7,24,882
1,2,47,7,1,1,1,1,1,7,6,24,723
1,2,61,14,1,1,1,1,1,3,5,24,661
1,2,42,14,5,3,1,1,1,4,1,24,492
1,1,36,3,1,1,1,1,1,7,1,4,385
1,2,12,6,3,2,1,1,2,3,2,24,2821
4,1,17,4,2,1,1,1,1,7,3,1,553
3,1,20,4,3,6,1,1,2,8,3,1,149
1,1,28,2,2,8,1,1,1,7,3,1,4027
1,2,9,14,2,1,1,1,2,3,2,24,1440
1,2,36,12,1,1,1,1,1,8,6,24,70
3,2,27,2,2,1,1,1,1,3,3,24,6158
1,1,18,15,2,1,1,1,1,8,3,1,2163
3,1,19,7,5,1,1,1,2,8,3,1,887
1,1,26,26,2,1,1,1,1,4,3,1,3125
3,1,34,14,2,7,2,2,1,3,7,5,416
4,2,25,7,1,1,1,1,2,4,3,24,771
1,1,23,2,1,2,1,1,2,8,3,1,17452
1,1,22,8,7,1,1,1,2,4,3,1,1780
1,1,18,2,2,8,1,1,1,7,3,1,2787
1,1,35,5,2,1,1,1,1,8,8,3,17534
1,1,73,5,1,1,1,1,1,3,6,5,9107
1,2,17,11,1,1,1,1,2,8,3,24,6122
1,2,20,4,2,1,1,1,2,7,3,24,444
2,2,51,16,1,5,1,1,1,7,7,24,194
3,1,45,20,3,1,1,1,2,7,3,3,1524
1,2,29,28,2,1,1,1,1,3,6,24,937
1,2,28,24,1,1,1,1,1,8,7,24,1900
1,2,2,24,1,1,3,1,3,10,2,24,1406
1,2,8,12,3,1,1,1,2,3,2,24,163
1,1,8,3,1,1,1,1,2,3,2,24,152
1,2,47,21,1,1,1,1,1,8,6,24,2158
3,1,16,14,2,1,2,2,1,7,3,1,865
4,1,16,7,8,1,1,1,2,7,3,1,802
1,2,27,12,1,1,1,1,1,7,1,24,442
1,2,95,12,3,1,1,1,1,3,4,24,246
1,1,35,11,1,1,1,1,1,8,1,2,6121
1,2,14,29,1,6,1,1,2,7,3,24,1353
4,2,68,2,1,1,1,1,1,7,6,24,6120
3,2,35,7,2,1,1,1,1,8,3,24,272
1,1,48,5,1,1,1,1,1,4,6,3,17533
1,2,11,8,1,1,1,1,2,3,2,24,2492
1,2,43,19,2,8,1,1,1,8,7,24,537
1,1,18,8,7,2,1,1,1,7,3,1,1703
1,1,19,2,1,1,1,1,2,8,3,1,6119
1,1,22,20,2,1,1,1,1,7,1,2,1214
1,2,60,26,1,1,1,1,1,3,6,24,6118
1,1,26,2,4,1,1,1,1,4,7,2,3835
1,2,61,14,1,1,1,1,1,4,6,24,572
3,2,36,2,3,1,1,1,1,7,1,24,17532
1,1,28,7,5,1,1,1,1,4,3,1,616
1,2,28,16,3,9,1,1,1,4,3,24,32
1,2,22,2,1,3,1,1,2,4,3,24,5345
1,1,29,28,2,1,1,1,1,4,3,1,1243
3,2,61,25,2,1,1,1,1,4,1,24,7
1,1,64,18,5,1,1,1,1,9,6,6,6117
1,2,66,8,2,1,1,1,1,9,1,24,1346
1,2,16,28,2,2,1,1,2,7,3,24,927
1,2,63,12,1,1,1,1,1,7,6,24,415
1,1,5,2,2,1,1,1,1,9,2,24,5344
1,2,45,16,2,6,2,2,1,9,7,24,42
1,1,10,17,2,1,1,1,1,3,2,24,8586
1,1,46,15,1,1,1,1,1,4,4,2,1961
1,2,12,11,5,1,1,1,2,3,2,24,5343
1,2,36,4,2,1,1,1,1,3,1,24,452
3,1,84,9,1,1,1,1,1,3,4,9,1265
1,2,66,3,1,1,1,1,1,16,6,24,349
4,1,7,7,1,1,1,1,2,2,2,24,806
1,1,45,29,1,1,1,1,1,7,6,4,1012
1,2,22,21,1,1,1,1,1,7,1,24,2390
1,1,19,29,2,2,1,1,2,8,3,1,669
1,2,20,21,2,1,1,1,1,7,3,24,2241
1,1,11,8,7,2,1,1,2,3,2,24,1711
1,1,33,7,2,1,1,1,1,8,5,2,358
1,1,24,7,3,8,1,1,1,7,1,2,846
1,2,20,31,1,3,1,1,2,4,3,24,17531
1,1,48,6,1,1,1,1,1,7,3,2,2438
1,1,11,4,3,8,1,1,2,3,2,24,1063
1,2,37,14,2,3,2,2,1,8,1,24,1064
1,1,43,11,1,1,1,1,1,5,7,5,17530
4,1,38,8,1,1,1,1,1,7,5,5,2252
3,2,9,5,3,1,1,1,2,3,2,24,5342
1,2,36,2,2,1,1,1,1,7,8,24,17559
1,1,42,5,1,1,1,1,1,8,6,4,17558
1,1,32,2,3,3,1,1,1,5,5,4,5378
1,2,16,2,3,1,1,1,1,7,3,24,6098
6,1,12,4,3,1,1,1,2,3,2,24,560
1,2,4,2,8,8,1,1,1,9,2,24,6097
1,1,20,15,7,1,1,1,2,8,3,1,1993
1,2,26,22,1,1,1,1,1,4,3,24,1092
3,1,51,14,3,1,1,1,1,3,6,6,719
3,2,22,13,3,1,1,1,2,8,3,24,2326
1,1,33,2,3,1,1,1,1,7,1,4,3546
4,2,4,2,1,3,1,1,1,9,2,24,17557
1,2,59,8,3,30,2,2,1,3,1,24,2362
1,2,27,8,3,1,1,1,1,8,6,24,1578
3,2,66,16,2,5,1,1,1,3,5,24,239
1,2,63,15,1,1,1,1,1,14,6,24,2321
1,1,35,21,2,3,2,2,1,9,6,3,1946
9,1,4,5,3,1,1,1,1,9,2,24,6096
3,1,61,12,3,2,1,1,1,3,7,6,486
1,1,29,14,3,3,1,1,2,4,3,1,1141
1,1,66,5,5,1,1,1,1,4,3,1,17556
3,1,64,7,1,1,1,1,1,3,8,7,581
1,1,9,15,1,1,1,1,2,3,2,24,1844
1,1,56,7,1,1,1,1,1,4,6,4,814
2,2,1,36,1,3,3,1,3,10,2,24,1906
3,2,38,7,1,1,1,1,1,7,9,24,66
2,1,63,7,1,6,1,1,1,17,8,3,339
1,2,32,17,3,1,1,1,1,7,6,24,6095
1,2,55,12,1,1,1,1,1,7,6,24,83
1,1,23,5,3,3,1,1,2,4,3,2,6094
1,1,33,2,1,1,1,1,1,4,1,2,6093
1,2,20,8,3,1,1,1,1,7,3,24,1578
6,2,51,7,2,7,1,1,1,8,6,24,663
1,2,7,25,3,3,1,1,2,2,2,24,47
1,2,26,25,1,3,1,1,2,8,3,24,46
1,1,5,2,2,1,1,1,1,9,2,24,17555
3,2,11,2,3,1,1,1,2,3,2,24,5371
1,1,14,20,1,1,1,1,2,7,3,1,2133
3,2,5,2,5,1,1,1,2,9,2,24,2790
4,1,12,8,1,1,1,1,2,3,2,24,1579
1,2,47,8,5,1,1,1,1,8,7,24,2251
1,2,27,16,3,24,2,2,1,7,7,24,406
3,1,23,7,1,1,1,1,1,8,3,2,921
1,1,60,9,3,1,1,1,1,3,6,4,1157
1,2,23,7,7,1,1,1,2,4,3,24,477
3,2,12,2,1,2,1,1,2,3,2,24,5370
3,2,19,2,3,1,1,1,1,7,1,24,3770
1,1,88,11,1,1,1,1,1,3,4,7,17720
1,2,11,12,1,1,1,1,2,3,2,24,190
3,2,31,6,2,1,1,1,1,7,1,24,2786
4,1,40,16,1,1,1,1,1,8,1,2,296
1,2,37,25,2,1,1,1,1,7,5,24,60
3,1,87,7,1,6,1,1,1,3,4,5,211
3,1,9,14,3,2,1,1,2,3,2,24,14
1,2,8,12,1,1,1,1,2,3,2,24,275
1,1,43,16,2,1,1,1,1,7,7,3,89
1,1,49,7,2,1,1,1,1,7,7,5,773
1,1,35,1,1,1,1,1,1,7,7,4,17719
3,2,66,7,3,1,1,1,1,8,6,24,1302
6,2,16,14,3,1,1,1,2,7,3,24,541
3,1,49,7,5,1,1,1,1,8,5,4,113
1,1,15,1,1,1,1,1,2,7,3,1,8438
1,1,56,17,3,1,1,1,1,9,4,4,6059
1,1,75,3,1,2,1,1,1,2,4,2,186
1,1,3,25,2,1,3,1,3,10,2,24,266
1,2,20,5,1,1,1,1,1,4,3,24,6058
1,1,4,12,5,1,1,1,2,9,2,24,90
3,2,3,36,2,1,3,1,3,10,2,24,1424
1,2,21,9,1,1,1,1,2,8,3,24,1182
3,1,12,7,2,8,1,1,2,3,2,24,666
1,2,10,2,1,1,1,1,2,3,2,24,3548
1,2,5,3,3,1,1,1,2,2,2,24,646
1,2,76,13,3,1,2,2,1,3,6,24,2300
1,1,52,16,2,2,1,1,1,9,6,5,42
1,1,6,14,3,1,1,1,1,9,2,24,181
1,2,9,5,2,1,1,1,2,3,2,24,17633
1,1,16,15,1,1,1,1,2,3,3,1,1940
1,2,16,20,3,6,1,1,1,7,3,24,1387
1,2,30,28,1,1,1,1,1,4,7,24,1333
1,2,37,15,2,3,1,1,1,3,1,24,1877
3,1,55,12,4,1,1,1,1,3,6,3,87
3,2,45,2,1,1,1,1,1,4,6,24,6057
1,1,70,7,5,3,1,1,1,8,6,1,571
1,1,19,16,3,6,2,4,1,7,3,1,25
1,1,17,4,2,3,1,1,2,8,3,1,696
1,2,11,16,3,3,1,1,2,3,2,24,77
1,2,22,4,1,1,1,1,2,4,3,24,454
1,2,37,2,4,1,1,1,1,8,6,24,3500
1,2,9,14,1,3,1,1,2,3,2,24,889
3,2,37,9,1,1,1,1,1,8,6,24,1508
1,2,50,19,1,1,1,1,1,7,1,24,615
1,2,23,35,1,4,1,1,1,8,1,24,17632
1,2,48,28,1,2,1,1,1,7,6,24,1204
1,1,19,24,3,3,1,1,1,5,3,1,1439
1,2,13,1,1,1,1,1,2,3,3,24,5369
1,2,43,7,1,1,1,1,1,4,3,24,631
1,1,6,17,3,1,1,1,2,2,2,24,6043
3,1,6,2,1,1,1,1,2,9,2,24,17726
4,2,14,2,2,1,1,1,2,7,3,24,17725
1,1,19,12,3,1,1,1,2,8,3,1,136
1,2,24,7,2,1,1,1,1,4,3,24,772
3,2,56,29,3,1,1,1,1,3,1,24,1737
3,2,9,25,1,1,1,1,2,3,2,24,376
1,2,21,16,3,7,1,1,1,3,3,24,179
2,1,4,27,2,1,1,1,1,9,2,24,1192
1,2,41,5,1,1,1,1,1,4,3,24,6042
1,1,41,16,3,9,2,2,1,3,7,4,45
1,2,21,19,1,1,1,1,2,8,3,24,196
1,1,71,8,3,1,1,1,1,9,5,7,1512
3,1,25,6,3,1,1,1,1,4,1,23,2544
3,1,3,2,3,1,3,1,3,10,2,24,17724
3,2,37,20,3,1,2,2,1,7,7,24,1325
3,1,68,14,2,1,1,1,1,3,6,4,345
1,1,66,21,1,1,2,2,1,3,6,6,2000
1,1,41,6,5,1,1,1,1,3,7,6,2543
1,1,15,21,3,1,2,2,2,7,3,1,1798
1,1,53,21,3,1,2,2,1,3,6,5,1551
1,2,39,1,1,2,1,1,1,8,6,24,17723
3,1,16,4,1,1,1,1,2,7,3,1,726
1,2,18,6,1,2,1,1,1,7,3,24,1898
1,2,1,8,2,2,3,1,3,10,2,24,1870
1,2,15,2,3,1,2,2,2,3,3,24,5373
3,1,9,14,3,1,1,1,2,3,2,24,891
3,2,17,22,1,1,1,1,2,7,3,24,388
1,1,44,4,2,1,1,1,1,7,5,4,965
1,2,12,4,2,1,1,1,2,3,2,24,651
1,1,3,17,1,1,3,1,3,10,2,24,6041
1,1,7,4,3,1,1,1,2,2,2,24,355
1,2,22,21,1,1,1,1,1,7,3,24,1556
3,2,30,14,2,1,1,1,1,4,3,24,503
3,1,29,8,1,1,1,1,1,7,7,4,1549
3,1,65,21,3,1,2,2,1,3,4,5,2454
1,2,57,20,1,1,1,1,1,3,1,24,1597
1,1,15,7,5,6,1,1,2,3,3,1,255
2,2,5,12,3,1,1,1,2,9,2,24,148
1,1,25,16,2,1,1,1,1,4,1,1,35
1,2,43,11,1,1,1,1,1,8,6,24,6040
1,2,88,28,2,6,1,1,1,3,7,24,1158
3,2,8,25,2,1,1,1,2,3,2,24,376
1,2,57,7,2,1,1,1,1,4,8,24,456
3,1,32,8,1,1,1,1,2,4,7,3,1372
1,1,26,15,2,1,1,1,1,7,1,4,1979
1,2,36,16,2,2,2,2,1,3,1,24,177
1,2,33,14,1,1,1,1,1,7,6,24,1065
3,2,25,2,2,7,1,1,1,5,1,24,17722
1,1,42,16,2,1,2,2,1,9,5,6,17
1,1,26,5,2,1,1,1,1,8,7,2,9166
1,2,6,26,3,1,1,1,2,2,2,24,6039
3,1,21,1,1,1,1,1,1,7,7,2,5372
3,2,59,20,3,3,1,1,1,8,6,24,1325
1,1,21,2,4,1,1,1,2,4,3,1,2866
3,2,30,16,3,7,1,1,1,7,7,24,57
1,1,13,14,1,1,1,1,2,3,3,1,810
1,2,3,12,3,1,3,1,3,10,2,24,425
1,2,69,11,1,1,1,1,1,4,6,24,6923
3,1,25,2,3,1,1,1,1,7,5,2,17721
1,1,55,4,1,1,1,1,1,7,6,3,157
1,2,1,10,3,1,3,1,3,10,2,24,5366
1,2,12,35,1,1,1,1,2,3,2,24,17802
1,2,22,27,7,2,1,1,1,8,6,24,587
1,2,6,8,2,1,1,1,2,2,2,24,1535
3,1,36,24,1,1,1,1,1,7,6,7,1452
1,1,11,7,2,1,1,1,2,9,2,24,284
1,1,30,25,3,1,1,1,2,6,1,2,33
3,2,57,24,2,2,1,1,1,3,5,24,1425
1,2,54,15,3,1,1,1,1,3,1,24,1739
1,2,2,16,3,1,3,1,3,10,2,24,173
1,1,51,29,5,2,1,1,1,4,3,3,1383
1,1,4,4,3,1,1,1,1,9,2,24,462
1,1,7,14,1,1,1,1,2,3,2,24,305
1,1,81,54,2,32,1,1,1,12,3,1,17801
3,2,38,2,1,1,1,1,1,8,6,24,17800
1,1,11,16,3,1,1,1,2,3,2,24,137
1,1,86,17,5,1,1,1,1,3,4,6,6006
1,1,15,8,1,1,1,1,2,7,3,1,1283
1,1,36,4,2,1,1,1,1,8,6,3,784
3,2,21,19,3,1,1,1,2,8,3,24,196
1,2,9,21,1,3,1,1,2,3,2,24,1367
1,1,4,15,1,1,1,1,1,9,2,24,1739
4,1,48,7,2,2,1,1,1,7,4,8,818
1,1,15,27,3,1,1,1,2,7,3,1,1084
1,2,25,16,2,1,1,1,1,4,3,24,52
3,2,13,7,3,1,1,1,2,3,3,24,381
1,1,28,28,2,1,1,1,1,8,3,1,1083
1,1,42,12,2,1,1,1,1,8,7,2,88
1,1,45,28,1,1,1,1,1,7,5,4,1375
1,2,37,25,1,1,1,1,1,4,3,24,81
3,1,3,8,1,1,3,1,3,10,2,24,2325
1,2,34,2,1,1,1,1,1,8,7,24,3549
1,1,51,24,2,5,1,1,1,3,1,6,1605
1,1,21,4,3,1,1,1,2,8,3,1,982
3,2,15,2,2,1,1,1,2,7,3,24,7387
1,1,83,8,1,1,1,1,1,3,5,6,2144
1,2,26,2,1,1,1,1,1,4,3,24,6029
1,2,21,8,2,1,1,1,1,3,3,24,1585
1,1,25,35,9,1,1,1,1,12,3,1,7224
1,2,84,16,2,1,1,1,1,9,4,24,93
1,1,86,2,5,1,1,1,1,4,4,3,6028
1,1,7,14,2,1,1,1,2,2,2,24,1123
1,2,11,2,2,1,1,1,1,3,2,24,6027
1,2,41,8,2,1,1,1,1,8,7,24,2075
4,2,51,29,10,3,1,1,1,3,1,24,1448
1,1,6,16,3,1,2,2,2,2,2,24,311
4,1,9,7,1,3,1,1,2,3,2,24,664
3,2,19,28,2,1,1,1,1,8,3,24,1000
1,2,72,14,1,1,1,1,1,9,5,24,524
3,2,15,28,9,1,1,1,2,7,3,24,1720
4,2,1,14,1,1,3,1,3,10,2,24,1081
3,1,5,2,2,8,1,1,2,2,2,24,9398
1,1,11,17,3,1,1,1,2,3,2,24,3420
1,2,25,4,4,1,1,1,1,3,1,24,848
1,2,21,7,3,1,1,1,1,8,3,24,666
1,1,82,20,8,1,1,1,1,17,6,5,1464
1,1,72,36,5,1,1,1,1,7,6,4,1167
1,2,36,14,2,1,1,1,1,14,3,24,815
1,2,53,17,3,1,1,1,1,3,6,24,17743
1,1,27,2,2,1,1,1,1,4,3,1,5365
1,1,52,5,3,2,1,1,1,7,1,5,17774
4,1,79,2,1,1,1,1,1,3,6,4,2933
1,1,16,34,3,1,1,1,1,7,3,1,2502
1,2,61,12,3,8,1,1,1,3,5,24,26
1,2,54,4,3,5,2,2,1,9,7,24,450
1,1,35,19,2,1,1,1,1,4,6,3,347
1,2,20,7,1,6,1,1,2,8,3,24,326
1,1,23,29,1,1,1,1,1,4,3,1,507
1,2,51,25,1,1,1,1,1,8,4,24,120
1,2,60,5,1,1,1,1,1,4,6,24,5990
1,1,87,11,5,1,1,1,1,15,6,4,17865
1,2,50,12,3,1,1,1,1,3,6,24,372
1,1,4,21,2,1,1,1,1,9,2,24,2324
1,1,68,15,1,1,1,1,1,4,6,4,2071
1,2,63,7,5,1,1,1,1,4,6,24,576
1,1,34,15,3,1,1,1,1,3,1,3,2037
1,2,13,36,3,1,1,1,2,3,3,24,1956
1,1,5,24,1,1,1,1,1,9,2,24,1603
1,2,11,7,1,3,1,1,2,3,2,24,317
1,2,23,14,1,1,1,1,1,4,3,24,1122
3,2,5,25,3,5,1,1,2,2,2,24,409
1,1,22,29,1,1,1,1,2,4,3,1,1405
1,2,5,4,7,1,1,1,2,2,2,24,678
1,1,50,15,1,2,1,1,1,7,7,3,1940
3,2,41,8,3,1,1,1,1,3,9,24,1799
3,2,82,2,2,1,1,1,1,9,6,24,5989
1,1,47,4,1,1,1,1,1,8,8,3,245
1,2,2,2,3,8,3,1,3,10,2,24,3413
1,1,37,29,3,1,1,1,1,3,1,3,1382
3,1,3,7,7,3,3,1,3,10,2,24,211
1,2,48,30,1,1,1,1,1,7,7,24,2653
1,2,14,26,2,1,1,1,2,7,3,24,8694
1,1,49,2,3,1,2,2,1,9,3,2,6838
1,2,6,30,1,1,1,1,2,2,2,24,2742
3,2,27,2,1,8,1,1,1,8,1,24,17777
1,1,2,17,2,1,3,1,3,10,2,24,5411
1,2,3,19,3,1,3,1,3,10,2,24,335
2,1,66,11,1,6,1,1,1,3,7,4,6011
3,1,9,2,1,1,1,1,2,3,2,24,4027
1,2,2,34,2,1,3,1,3,10,2,24,3290
4,1,35,8,1,1,1,1,1,8,1,5,1582
1,2,45,5,1,1,1,1,1,8,8,24,17776
1,1,67,9,2,8,1,1,1,4,4,7,1308
1,1,59,5,1,1,1,1,1,7,5,4,6010
3,1,73,16,3,1,2,2,1,3,9,4,205
1,2,23,20,1,8,1,1,1,8,3,24,1854
1,2,18,20,3,1,1,1,2,7,3,24,1369
3,2,10,14,3,1,1,1,2,3,2,24,805
3,1,2,2,4,1,3,1,3,10,2,24,2722
1,2,27,7,3,1,1,1,1,8,1,24,676
